"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
507006,Idappadi,Salem,41190,14601,9353,4.4,21452,19738,1087,4952,2774,2178,1274,2397,5.8,1272,1125,1131,0,0,0,0,0,21067,58.1,13226,7841,1687,16100,39.1,12794,3306,3870,644,1.6,1,643,2,24446,59.3,8657,15789,548,4863,30.2,3188,1675,1903,6927,43,5982,945,6330,4316,26.8,3629,687,5282,1828,11.4,1438,390,3687,2944,18.3,1675,1269,1320,85,0.5,70,15,4667,6,0,5,1,5000,422,2.6,299,123,2431,6266,15.2,5488,778,7054,233,1.4,190,43,4419,2192,13.6,1897,295,6431,686,4.3,682,4,170500,1438,8.9,1050,388,2706
507014,Tiruchengodu,Salem,63027,25021,15521,4.1,32405,30622,1058,7496,3868,3628,1066,6582,10.4,3368,3214,1048,9,0,6,3,2000,38974,70.2,22989,15985,1438,25543,40.5,20177,5366,3760,967,1.5,27,940,29,36517,57.9,12201,24316,502,2676,10.5,1516,1160,1307,13180,51.6,10579,2601,4067,9728,38.1,8120,1608,5050,880,3.4,632,248,2548,1712,6.7,812,900,902,43,0.2,34,9,3778,41,0.2,38,3,12667,958,3.8,598,360,1661,10911,17.3,8899,2012,4423,1270,5,1044,226,4619,4191,16.4,3685,506,7283,2378,9.3,2345,33,71061,3159,12.4,2090,1069,1955
507400,Bhavani U.A.  Part,Salem,57672,73938,13866,4.2,29614,28058,1055,6899,3633,3266,1112,1801,3.1,924,877,1054,31,0.1,17,14,1214,32974,64.9,19783,13191,1500,27432,47.6,19704,7728,2550,255,0.4,17,238,71,29985,52,9893,20092,492,671,2.4,499,172,2901,21689,79.1,15113,6576,2298,5077,18.5,4094,983,4165,320,1.2,264,56,4714,319,1.2,217,102,2127,27,0.1,16,11,1455,5,0,2,3,667,229,0.8,150,79,1899,21023,36.5,14674,6349,2311,432,1.6,287,145,1979,2862,10.4,2505,357,7017,504,1.8,492,12,41000,1711,6.2,1097,614,1787
507015,Namakkal,Salem,45038,43982,10622,4.2,23083,21955,1051,5318,2722,2596,1049,4898,10.9,2493,2405,1037,134,0.3,65,69,942,32372,81.5,18222,14150,1288,14597,32.4,13136,1461,8991,524,1.2,4,520,8,29917,66.4,9943,19974,498,501,3.4,427,74,5770,4006,27.4,3773,233,16193,10100,69.2,8946,1154,7752,264,1.8,236,28,8429,120,0.8,85,35,2429,107,0.7,96,11,8727,10,0.1,10,0,0,86,0.6,47,39,1205,3308,7.3,3147,161,19547,602,4.1,569,33,17242,4114,28.2,3855,259,14884,2935,20.1,2920,15,194667,3051,20.9,2171,880,2467
507100,Vembaditalam U.A.,Salem,6367,16755,1546,4.1,3326,3041,1094,808,444,364,1220,462,7.3,230,232,991,0,0,0,0,0,3512,63.2,2147,1365,1573,2550,40.1,1999,551,3628,205,3.2,15,190,79,3612,56.7,1312,2300,570,527,20.7,348,179,1944,1596,62.6,1306,290,4503,427,16.7,345,82,4207,269,10.5,198,71,2789,253,9.9,145,108,1343,5,0.2,5,0,0,0,0,0,0,0,822,32.2,590,232,2543,695,10.9,657,38,17289,79,3.1,59,20,2950,219,8.6,191,28,6821,30,1.2,30,0,0,178,7,124,54,2296
507200,Mallur U.A.,Salem,11186,6263,2741,4.1,5640,5546,1017,1305,676,629,1075,2405,21.5,1213,1192,1018,0,0,0,0,0,5452,55.2,3333,2119,1573,4691,41.9,3433,1258,2729,364,3.3,0,364,0,6131,54.8,2207,3924,562,2341,49.9,1580,761,2076,1347,28.7,1028,319,3223,1007,21.5,829,178,4657,693,14.8,626,67,9343,1631,34.8,937,694,1350,13,0.3,13,0,0,4,0.1,4,0,0,698,14.9,453,245,1849,567,5.1,500,67,7463,78,1.7,71,7,10143,427,9.1,365,62,5887,136,2.9,135,1,135000,444,9.5,329,115,2861
507300,Mallasamudram U.A.,Salem,33973,17167,7914,4.3,17385,16588,1048,4119,2202,1917,1149,3344,9.8,1755,1589,1104,0,0,0,0,0,16233,54.4,9971,6262,1592,15644,46,10707,4937,2169,899,2.6,11,888,12,17430,51.3,6667,10763,619,4095,26.2,2310,1785,1294,8633,55.2,6212,2421,2566,2924,18.7,2190,734,2984,1028,6.6,634,394,1609,3029,19.4,1654,1375,1203,30,0.2,17,13,1308,8,0.1,5,3,1667,4882,31.2,3232,1650,1959,3518,10.4,2787,731,3813,225,1.4,188,37,5081,1546,9.9,1143,403,2836,270,1.7,265,5,53000,1108,7.1,782,326,2399
507600,Erode U.A.  Part,Salem,59068,27994,14753,4,30414,28654,1061,7376,3809,3567,1068,1901,3.2,972,929,1046,7,0,4,3,1333,28927,56,17821,11106,1605,27963,47.3,19997,7966,2510,658,1.1,4,654,6,30447,51.5,10413,20034,520,2056,7.4,1207,849,1422,21442,76.7,15062,6380,2361,4492,16.1,3746,746,5021,906,3.2,600,306,1961,1072,3.8,549,523,1050,51,0.2,40,11,3636,27,0.1,18,9,2000,787,2.8,516,271,1904,20044,33.9,14115,5929,2381,584,2.1,413,171,2415,2636,9.4,2372,264,8985,434,1.6,426,8,53250,1422,5.1,948,474,2000
507008,Maramangalathupatti,Salem,8311,18593,2097,4,4327,3984,1086,1368,685,683,1003,656,7.9,341,315,1083,46,0.6,27,19,1421,4730,68.1,2828,1902,1487,3190,38.4,2448,742,3299,47,0.6,4,43,93,5074,61.1,1875,3199,586,376,11.8,293,83,3530,1719,53.9,1273,446,2854,1105,34.6,891,214,4164,129,4,109,20,5450,215,6.7,156,59,2644,22,0.7,19,3,6333,10,0.3,9,1,9000,796,25,391,405,965,675,8.1,652,23,28348,238,7.5,221,17,13000,195,6.1,136,59,2305,121,3.8,111,10,11100,789,24.7,644,145,4441
507007,Mallamooppampatti,Salem,6582,18233,1550,4.2,3387,3195,1060,965,524,441,1188,1194,18.1,603,591,1020,6,0.1,2,4,500,2424,43.2,1600,824,1942,2341,35.6,1870,471,3970,129,2,6,123,49,4112,62.5,1511,2601,581,711,30.4,583,128,4555,1369,58.5,1084,285,3804,439,18.8,345,94,3670,239,10.2,207,32,6469,259,11.1,199,60,3317,35,1.5,35,0,0,178,7.6,142,36,3944,42,1.8,27,15,1800,717,10.9,519,198,2621,432,18.5,396,36,11000,107,4.6,88,19,4632,102,4.4,99,3,33000,230,9.8,158,72,2194
507500,Salem U.A.,Salem,578291,61975,126829,4.6,296161,282130,1050,72732,37655,35077,1073,63417,11,32307,31110,1038,544,0.1,284,260,1092,357068,70.6,205388,151680,1354,206819,35.8,172013,34806,4942,6503,1.1,485,6018,81,364969,63.1,123663,241306,512,15322,7.4,10332,4990,2071,94049,45.5,78236,15813,4948,98337,47.5,84202,14135,5957,4290,2.1,3409,881,3869,9502,4.6,5642,3860,1462,641,0.3,524,117,4479,889,0.4,757,132,5735,26932,13,19396,7536,2574,57442,9.9,50587,6855,7380,8786,4.2,7496,1290,5811,48306,23.4,43819,4487,9766,15088,7.3,14632,456,32088,34943,16.9,25751,9192,2801
508001,Satyamangalam,Periyar,32417,11087,7698,4.2,16580,15837,1047,3501,1829,1672,1094,2830,8.7,1492,1338,1115,329,1,180,149,1208,19027,65.8,11006,8021,1372,13008,40.1,10162,2846,3571,286,0.9,27,259,104,19123,59,6391,12732,502,5410,41.6,3609,1801,2004,2430,18.7,2174,256,8492,5181,39.8,4390,791,5550,1197,9.2,1059,138,7674,3997,30.7,2369,1628,1455,203,1.6,170,33,5152,13,0.1,11,2,5500,990,7.6,848,142,5972,1156,3.6,1065,91,11703,271,2.1,250,21,11905,2260,17.4,2020,240,8417,1027,7.9,1015,12,84583,1894,14.6,1355,539,2514
508002,Punjai Puliyampatti,Periyar,15075,26127,3684,4.1,7594,7481,1015,1753,908,845,1075,2263,15,1139,1124,1013,0,0,0,0,0,9223,69.2,5371,3852,1394,5427,36,4393,1034,4249,24,0.2,10,14,714,9624,63.8,3191,6433,496,1069,19.7,768,301,2551,1639,30.2,1345,294,4575,2719,50.1,2280,439,5194,264,4.9,241,23,10478,784,14.4,507,277,1830,21,0.4,20,1,20000,0,0,0,0,0,332,6.1,277,55,5036,1133,7.5,913,220,4150,174,3.2,155,19,8158,1369,25.2,1204,165,7297,449,8.3,393,56,7018,901,16.6,683,218,3133
508005,Gopichettipalaiyam,Periyar,48364,64399,11849,4.1,24730,23634,1046,5106,2631,2475,1063,4733,9.8,2388,2345,1018,233,0.5,115,118,975,31264,72.3,18070,13194,1370,19158,39.6,14684,4474,3282,333,0.7,14,319,44,28873,59.7,10032,18841,532,5602,29.2,3270,2332,1402,3784,19.8,3303,481,6867,9777,51,8116,1661,4886,1062,5.5,804,258,3116,4418,23.1,2353,2065,1139,117,0.6,108,9,12000,5,0,5,0,0,389,2,257,132,1947,2422,5,2224,198,11232,968,5.1,817,151,5411,4294,22.4,3821,473,8078,1351,7.1,1325,26,50962,4132,21.6,2970,1162,2556
508006,Kunnathur,Periyar,6183,8672,1692,3.7,3112,3071,1013,658,331,327,1012,807,13.1,402,405,993,0,0,0,0,0,3839,69.5,2279,1560,1461,2536,41,2003,533,3758,14,0.2,0,14,0,3633,58.8,1109,2524,439,773,30.5,469,304,1543,784,30.9,701,83,8446,979,38.6,833,146,5705,361,14.2,268,93,2882,403,15.9,192,211,910,9,0.4,9,0,0,0,0,0,0,0,16,0.6,8,8,1000,652,10.5,587,65,9031,116,4.6,106,10,10600,485,19.1,415,70,5929,112,4.4,112,0,0,382,15.1,306,76,4026
508008,Ottapparai,Periyar,6423,6914,1690,3.8,3262,3161,1032,577,291,286,1017,453,7.1,230,223,1031,0,0,0,0,0,3298,56.4,2116,1182,1790,3175,49.4,2086,1089,1916,87,1.4,8,79,101,3161,49.2,1168,1993,586,220,6.9,124,96,1292,2553,80.4,1611,942,1710,402,12.7,351,51,6882,114,3.6,67,47,1426,93,2.9,50,43,1163,13,0.4,7,6,1167,0,0,0,0,0,87,2.7,32,55,582,2291,35.7,1453,838,1734,175,5.5,126,49,2571,200,6.3,180,20,9000,50,1.6,50,0,0,152,4.8,121,31,3903
508009,Chennimalai,Periyar,13453,64062,3455,3.9,6961,6492,1072,1382,737,645,1143,457,3.4,237,220,1077,0,0,0,0,0,8402,69.6,5029,3373,1491,5967,44.4,4449,1518,2931,228,1.7,15,213,70,7258,54,2497,4761,524,287,4.8,172,115,1496,3566,59.8,2447,1119,2187,2114,35.4,1830,284,6444,124,2.1,86,38,2263,144,2.4,73,71,1028,19,0.3,13,6,2167,0,0,0,0,0,481,8.1,323,158,2044,2898,21.5,1984,914,2171,187,3.1,140,47,2979,1038,17.4,939,99,9485,255,4.3,247,8,30875,821,13.8,644,177,3638
508011,Kangayam,Periyar,21259,9589,5387,3.9,10903,10356,1053,2149,1109,1040,1066,2268,10.7,1163,1105,1052,116,0.5,59,57,1035,13355,69.9,7974,5381,1482,8769,41.2,6903,1866,3699,580,2.7,25,555,45,11910,56,3975,7935,501,1822,20.8,1164,658,1769,3328,38,2608,720,3622,3690,42.1,3195,495,6455,863,9.8,569,294,1935,865,9.9,509,356,1430,23,0.3,22,1,22000,71,0.8,64,7,9143,1192,13.6,831,361,2302,1590,7.5,1326,264,5023,475,5.4,387,88,4398,1628,18.6,1484,144,10306,898,10.2,846,52,16269,1164,13.3,865,299,2893
508012,Dharapuram,Periyar,48393,68936,11145,4.3,24154,24239,996,5508,2889,2619,1103,8787,18.2,4369,4418,989,209,0.4,105,104,1010,32882,76.7,18332,14550,1260,16556,34.2,13199,3357,3932,359,0.7,37,322,115,31478,65,10918,20560,531,4425,26.7,2740,1685,1626,2935,17.7,2538,397,6393,9198,55.6,7923,1275,6214,736,4.4,639,97,6588,3571,21.6,1990,1581,1259,116,0.7,109,7,15571,2,0,2,0,0,172,1,81,91,890,2167,4.5,1930,237,8143,594,3.6,525,69,7609,4015,24.3,3782,233,16232,1536,9.3,1508,28,53857,3647,22,2633,1014,2597
508004,Andiyur,Periyar,17524,73941,4097,4.3,9088,8436,1077,1807,909,898,1012,1535,8.8,770,765,1007,15,0.1,10,5,2000,10573,67.3,6386,4187,1525,6603,37.7,5563,1040,5349,387,2.2,26,361,72,10534,60.1,3499,7035,497,827,12.5,693,134,5172,3688,55.9,3071,617,4977,2089,31.6,1799,290,6203,284,4.3,266,18,14778,469,7.1,360,109,3303,73,1.1,67,6,11167,1,0,0,1,0,450,6.8,380,70,5429,2985,17,2476,509,4864,252,3.8,215,37,5811,931,14.1,861,70,12300,282,4.3,282,0,0,876,13.3,656,220,2982
508010,Chithode,Periyar,6993,12226,1740,4,3527,3466,1018,755,374,381,982,684,9.8,338,346,977,4,0.1,1,3,333,4117,66,2407,1710,1408,2845,40.7,2227,618,3604,139,2,27,112,241,4009,57.3,1273,2736,465,928,32.6,558,370,1508,876,30.8,731,145,5041,1041,36.6,938,103,9107,191,6.7,172,19,9053,711,25,363,348,1043,26,0.9,23,3,7667,0,0,0,0,0,96,3.4,74,22,3364,682,9.8,574,108,5315,98,3.4,83,15,5533,647,22.7,608,39,15590,138,4.9,130,8,16250,256,9,200,56,3571
508003,Bhavani Sagar,Periyar,6005,10300,1527,3.9,3078,2927,1052,789,402,387,1039,918,15.3,465,453,1026,10,0.2,4,6,667,3653,70,2115,1538,1375,1901,31.7,1544,357,4325,5,0.1,0,5,0,4099,68.3,1534,2565,598,1185,62.3,921,264,3489,169,8.9,156,13,12000,547,28.8,467,80,5838,173,9.1,148,25,5920,845,44.5,607,238,2550,167,8.8,166,1,166000,0,0,0,0,0,16,0.8,15,1,15000,120,2,119,1,119000,33,1.7,22,11,2000,104,5.5,95,9,10556,37,1.9,36,1,36000,406,21.4,336,70,4800
508100,Bhavani U.A.  Part,Periyar,39488,62879,9578,4.1,20175,19313,1045,4433,2256,2177,1036,2147,5.4,1076,1071,1005,36,0.1,17,19,895,25287,72.1,14676,10611,1383,15990,40.5,12300,3690,3333,625,1.6,78,547,143,22873,57.9,7797,15076,517,1055,6.6,709,346,2049,7892,49.4,5717,2175,2629,7043,44,5874,1169,5025,273,1.7,230,43,5349,593,3.7,303,290,1045,189,1.2,176,13,13538,0,0,0,0,0,604,3.8,367,237,1549,6639,16.8,4906,1733,2831,649,4.1,444,205,2166,3656,22.9,3169,487,6507,1053,6.6,1025,28,36607,2334,14.6,1680,654,2569
508200,Erode U.A.  Part,Periyar,302687,27264,73091,4.1,155877,146810,1062,36057,18633,17424,1069,29103,9.6,14909,14194,1050,198,0.1,98,100,980,201129,75.4,115667,85462,1353,113220,37.4,93860,19360,4848,1739,0.6,123,1616,76,187728,62,61894,125834,492,9284,8.2,6211,3073,2021,40721,36,32964,7757,4250,63250,55.9,54716,8534,6412,2702,2.4,2206,496,4448,5741,5.1,3283,2458,1336,806,0.7,691,115,6009,35,0,31,4,7750,1658,1.5,904,754,1199,31607,10.4,26472,5135,5155,7421,6.6,5557,1864,2981,33915,30,31278,2637,11861,11518,10.2,11095,423,26229,17817,15.7,12343,5474,2255
508007,Mukasipidariyur,Periyar,9006,6901,2364,3.8,4698,4308,1091,843,414,429,965,718,8,364,354,1028,7,0.1,4,3,1333,5060,62,3282,1778,1846,4499,50,3052,1447,2109,444,4.9,100,344,291,4063,45.1,1546,2517,614,771,17.1,453,318,1425,3083,68.5,2045,1038,1970,655,14.6,560,95,5895,551,12.2,345,206,1675,198,4.4,92,106,868,12,0.3,10,2,5000,10,0.2,6,4,1500,451,10,291,160,1819,2558,28.4,1698,860,1974,64,1.4,50,14,3571,278,6.2,256,22,11636,77,1.7,76,1,76000,300,6.7,228,72,3167
509003,Udhagamandalam,Nilgiri,81763,26659,16709,4.9,41683,40080,1040,9067,4626,4441,1042,23689,29,11855,11834,1002,242,0.3,116,126,921,58293,80.2,32580,25713,1267,26979,33,21417,5562,3851,206,0.3,72,134,537,54578,66.8,20194,34384,587,6037,22.4,4153,1884,2204,4324,16,3788,536,7067,16630,61.6,13487,3143,4291,192,0.7,168,24,7000,379,1.4,262,117,2239,5454,20.2,3712,1742,2131,12,0,11,1,11000,67,0.2,47,20,2350,3085,3.8,2787,298,9352,1160,4.3,943,217,4346,4893,18.1,4546,347,13101,1690,6.3,1637,53,30887,10047,37.2,7304,2743,2663
509001,Gudalur,Nilgiri,32603,6797,6918,4.7,16517,16086,1027,4586,2338,2248,1040,7828,24,3855,3973,970,1101,3.4,566,535,1058,21163,75.5,11494,9669,1189,11985,36.8,8734,3251,2687,324,1,48,276,174,20294,62.2,7735,12559,616,6530,54.5,4283,2247,1906,1153,9.6,925,228,4057,4328,36.1,3544,784,4520,1583,13.2,1316,267,4929,2637,22,1611,1026,1570,2284,19.1,1338,946,1414,26,0.2,18,8,2250,50,0.4,42,8,5250,552,1.7,481,71,6775,525,4.4,384,141,2723,1388,11.6,1316,72,18278,569,4.7,559,10,55900,2371,19.8,1669,702,2377
509002,O' Valley,Nilgiri,22713,2196,4952,4.6,11338,11375,997,3454,1731,1723,1005,10287,45.3,5164,5123,1008,352,1.5,168,184,913,13157,68.3,7582,5575,1360,10009,44.1,5583,4426,1261,209,0.9,61,148,412,12495,55,5694,6801,837,9354,93.5,5051,4303,1174,126,1.3,117,9,13000,540,5.4,423,117,3615,844,8.4,609,235,2591,958,9.6,591,367,1610,7541,75.3,3843,3698,1039,11,0.1,8,3,2667,8,0.1,7,1,7000,82,0.4,79,3,26333,25,0.2,23,2,11500,194,1.9,177,17,10412,49,0.5,45,4,11250,297,3,201,96,2094
509100,Devarshola U.A.,Nilgiri,57549,3677,11690,4.9,28994,28555,1015,8303,4260,4043,1054,24972,43.4,12572,12400,1014,2951,5.1,1532,1419,1080,34848,70.8,19739,15109,1306,23083,40.1,13630,9453,1442,1405,2.4,515,890,579,33061,57.4,14849,18212,815,19734,85.5,11111,8623,1289,561,2.4,483,78,6192,2829,12.3,2067,762,2713,2379,10.3,1819,560,3248,6082,26.3,3493,2589,1349,11232,48.7,5768,5464,1056,41,0.2,31,10,3100,94,0.4,77,17,4529,274,0.5,255,19,13421,152,0.7,120,32,3750,636,2.8,588,48,12250,174,0.8,165,9,18333,2019,8.7,1314,705,1864
509200,Naduvattam U.A.,Nilgiri,19994,833,4415,4.5,10343,9651,1072,2491,1278,1213,1054,11207,56.1,5753,5454,1055,1246,6.2,624,622,1003,11002,62.9,6701,4301,1558,7832,39.2,5023,2809,1788,207,1,60,147,408,11955,59.8,5260,6695,786,5175,66.1,2957,2218,1333,1091,13.9,772,319,2420,1698,21.7,1379,319,4323,61,0.8,51,10,5100,171,2.2,157,14,11214,4811,61.4,2664,2147,1241,132,1.7,85,47,1809,18,0.2,15,3,5000,300,1.5,222,78,2846,641,8.2,450,191,2356,353,4.5,303,50,6060,122,1.6,112,10,11200,1223,15.6,964,259,3722
509300,Kotagiri U.A.,Nilgiri,38121,5599,8548,4.5,19030,19091,997,3990,2010,1980,1015,10200,26.8,5040,5160,977,1202,3.2,600,602,997,24477,71.7,13995,10482,1335,15337,40.2,9563,5774,1656,125,0.3,4,121,33,22659,59.4,9463,13196,717,10408,67.9,5584,4824,1158,1146,7.5,1022,124,8242,3792,24.7,2964,828,3580,284,1.9,194,90,2156,45,0.3,30,15,2000,10070,65.7,5353,4717,1135,9,0.1,7,2,3500,13,0.1,12,1,12000,702,1.8,642,60,10700,422,2.8,361,61,5918,1069,7,995,74,13446,436,2.8,434,2,217000,2287,14.9,1535,752,2041
509400,Coonoor U.A.,Nilgiri,100687,16002,22438,4.5,51314,49373,1039,10348,5294,5054,1047,25610,25.4,12844,12766,1006,381,0.4,205,176,1165,74971,83,41684,33287,1252,33024,32.8,25936,7088,3659,163,0.2,67,96,698,67500,67,25311,42189,600,5070,15.4,2985,2085,1432,8834,26.8,7609,1225,6211,19211,58.2,15407,3804,4050,84,0.3,70,14,5000,146,0.4,108,38,2842,4749,14.4,2742,2007,1366,91,0.3,65,26,2500,64,0.2,39,25,1560,5947,5.9,5436,511,10638,2732,8.3,2069,663,3121,4143,12.5,3848,295,13044,1495,4.5,1443,52,27750,13573,41.1,10116,3457,2926
510004,Palladam,Coimbatore,22406,16771,5611,4,11376,11030,1031,2633,1319,1314,1004,3846,17.2,1931,1915,1008,0,0,0,0,0,12978,65.6,7687,5291,1453,9936,44.3,7439,2497,2979,259,1.2,41,218,188,12211,54.5,3896,8315,469,2686,27,1515,1171,1294,4040,40.7,3230,810,3988,3211,32.3,2695,516,5223,525,5.3,377,148,2547,2115,21.3,1102,1013,1088,45,0.5,35,10,3500,1,0,1,0,0,211,2.1,152,59,2576,3385,15.1,2703,682,3963,443,4.5,374,69,5420,1600,16.1,1375,225,6111,529,5.3,517,12,43083,1082,10.9,803,279,2878
510006,Udumalaippettai,Coimbatore,58678,79188,13470,4.4,29335,29343,1000,6179,3170,3009,1054,5482,9.3,2769,2713,1021,35,0.1,16,19,842,43897,83.6,23770,20127,1181,19846,33.8,16588,3258,5091,167,0.3,20,147,136,38665,65.9,12727,25938,491,1489,7.5,1048,441,2376,6397,32.2,5496,901,6100,11964,60.3,10048,1916,5244,533,2.7,475,58,8190,883,4.4,514,369,1393,69,0.3,55,14,3929,4,0,4,0,0,182,0.9,124,58,2138,4907,8.4,4292,615,6979,1304,6.6,1076,228,4719,5463,27.5,5031,432,11646,1837,9.3,1770,67,26418,4664,23.5,3247,1417,2291
510008,Valparai,Coimbatore,106523,2706,25497,4.2,53511,53012,1009,13113,6632,6481,1023,59522,55.9,29472,30050,981,1171,1.1,606,565,1073,66060,70.7,38615,27445,1407,53944,50.6,28289,25655,1103,573,0.5,301,272,1107,52006,48.8,24921,27085,920,40254,74.6,19220,21034,914,8053,14.9,4556,3497,1303,5743,10.6,4598,1145,4016,6,0,6,0,0,583,1.1,295,288,1024,39559,73.3,18834,20725,909,106,0.2,85,21,4048,43,0.1,39,4,9750,7029,6.6,3709,3320,1117,875,1.6,723,152,4757,1746,3.2,1628,118,13797,535,1,525,10,52500,3462,6.4,2445,1017,2404
510005,Anamalai,Coimbatore,17429,10846,4190,4.2,8636,8793,982,1775,880,895,983,2198,12.6,1099,1099,1000,195,1.1,95,100,950,10603,67.7,6122,4481,1366,8053,46.2,5333,2720,1961,28,0.2,4,24,167,9348,53.6,3299,6049,545,5757,71.5,3391,2366,1433,577,7.2,465,112,4152,1721,21.4,1478,243,6082,978,12.1,746,232,3216,4768,59.2,2635,2133,1235,9,0.1,9,0,0,2,0,1,1,1000,115,1.4,66,49,1347,367,2.1,316,51,6196,93,1.2,82,11,7455,658,8.2,603,55,10964,228,2.8,225,3,75000,835,10.4,650,185,3514
510003,Annur,Coimbatore,13851,6929,3476,4,7108,6743,1054,1443,740,703,1053,2212,16,1127,1085,1039,28,0.2,15,13,1154,7896,63.6,4666,3230,1445,5999,43.3,4459,1540,2895,225,1.6,2,223,9,7627,55.1,2647,4980,532,2713,45.2,1671,1042,1604,1137,19,940,197,4772,2152,35.9,1849,303,6102,760,12.7,595,165,3606,1936,32.3,1064,872,1220,14,0.2,11,3,3667,3,0.1,1,2,500,167,2.8,130,37,3514,794,5.7,654,140,4671,173,2.9,155,18,8611,976,16.3,882,94,9383,368,6.1,362,6,60333,808,13.5,605,203,2980
510002,Karamadai,Coimbatore,20065,10033,4997,4,10242,9823,1043,2071,1077,994,1084,2857,14.2,1465,1392,1052,5,0,3,2,1500,12084,67.2,6998,5086,1376,7348,36.6,6169,1179,5232,117,0.6,0,117,0,12600,62.8,4073,8527,478,1894,25.8,1390,504,2758,2708,36.9,2452,256,9578,2774,37.8,2354,420,5605,531,7.2,453,78,5808,1315,17.9,890,425,2094,20,0.3,20,0,0,28,0.4,27,1,27000,56,0.8,46,10,4600,2168,10.8,2016,152,13263,456,6.2,363,93,3903,1030,14,910,120,7583,656,8.9,636,20,31800,1088,14.8,808,280,2886
510001,Mettuppalaiyam,Coimbatore,63479,88165,14045,4.5,32373,31106,1041,7726,3853,3873,995,7748,12.2,3934,3814,1031,41,0.1,20,21,952,40727,73,23493,17234,1363,21190,33.4,18319,2871,6381,575,0.9,16,559,29,41714,65.7,14038,27676,507,2781,13.1,2077,704,2950,4791,22.6,4358,433,10065,13622,64.3,11887,1735,6851,513,2.4,466,47,9915,1708,8.1,1180,528,2235,556,2.6,428,128,3344,4,0,3,1,3000,305,1.4,254,51,4980,3766,5.9,3514,252,13944,716,3.4,587,129,4550,7001,33,6318,683,9250,2986,14.1,2894,92,31457,3635,17.2,2675,960,2786
