"CODE,N,5,0","NAME,C,16","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,7,0","T%_SC,N,7,2","M_SC,N,12,0","F_SC,N,12,0","SR_SC,N,12,0","T_ST,N,12,0","T%_ST,N,7,2","M_ST,N,12,0","F_ST,N,12,0","SR_ST,N,12,0","T_LITTERAT,N,12,0","T%_LITTERA,N,12,2","M_LITTERAT,N,12,0","F_LITTERAT,N,12,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,2","M_WORKERS,N,12,0","F_WORKERS,N,12,0","SR_WORKERS,N,12,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,2","M_MARGINAL,N,12,0","F_MARGINAL,N,12,0","SR_MARGINA,N,12,0","T_NONWORK,N,12,0","T%_NONWORK,N,14,2","M_NONWORK,N,12,0","F_NONWORK,N,12,0","SR_NONWORK,N,12,0","T_PRIMARY,N,12,0","T%_PRIMARY,N,13,2","M_PRIMARY,N,12,0","F_PRIMARY,N,12,0","SR_PRIMARY,N,12,0","T_SECUND,N,12,0","T%_SECUND,N,12,2","M_SECUND,N,12,0","F_SECUND,N,12,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,2","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,12,0","T%_CULTIVA,N,12,2","M_CULTIVAT,N,12,0","F_CULTIVAT,N,12,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,2","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,2","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,12,0","T%_MINING,N,11,2","M_MINING,N,12,0","F_MINING,N,12,0","SR_MINING,N,12,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,2","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,2","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,12,0","T%_CONSTRU,N,13,2","M_CONSTRUC,N,12,0","F_CONSTRUC,N,12,0","SR_CONSTRU,N,12,0","T_TRADE,N,12,0","T%_TRADE,N,11,2","M_TRADE,N,12,0","F_TRADE,N,12,0","SR_TRADE,N,12,0","T_TRANSPOR,N,12,0","T%_TRANSPO,N,13,2","M_TRANSPOR,N,12,0","F_TRANSPOR,N,12,0","SR_TRANSPO,N,12,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,2","M_SERVICES,N,12,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0","LU_FOREST,N,11,2","LU%_FOREST,N,13,2","LU_IRRIGAT,N,11,2","LU%_IRRIGA,N,12,2","LU_UNIRRIG,N,11,2","LU%_UNIRRI,N,12,2","LU_CULT_WA,N,13,2","LU%_CULT_W,N,13,2","LU_NON_CUL,N,13,2","LU%_NON_C,N,12,2","IR_WELL,N,9,2","IR_TUBEWEL,N,12,2","IR_TANK,N,8,2","IR_LAKE,N,8,2","IR_RIVER,N,9,2","IR_GVT_CAN,N,12,2","IR_PRIV_CA,N,11,2","IR_OTHER,N,10,2"
1317,Tirutturaippundi,Thanjavur,172876,308,41749,4.1,87132,85744,1016,21162,10693,10469,1021,70109,20.47,35380,34729,1019,275,0.08,143,132,1083,93116,61.38,56521,36595,1545,77196,29.66,51276,25920,1978,5716,0.39,677,5039,134,89964,20.35,35179,54785,642,67149,86.98,42513,24636,1726,2324,3.01,2047,277,7390,7723,10,6716,1007,6669,18046,36.34,14950,3096,4829,48528,62.86,27008,21520,1255,574,0.01,554,20,27700,1,0,1,0,0,737,0.95,521,216,2412,1141,1.48,1088,53,20528,446,0.58,438,8,54750,2765,3.58,2611,154,16955,875,1.13,866,9,96222,4083,5.29,3239,844,3838,0,17.99,29481.49,87.73,4121.42,12.27,3750.55,6.68,8723.9,15.53,0,0,0,0,29481.49,0,0,0
1319,Pattukkottai,Thanjavur,256620,368,57559,4.5,128107,128513,997,31321,16187,15134,1070,33855,6.56,16828,17027,988,257,0.05,140,117,1197,130429,57.89,79444,50985,1558,112034,29.27,75119,36915,2035,8886,0.34,862,8024,107,135700,20.31,52126,83574,624,98296,87.74,63632,34664,1836,3078,2.75,2671,407,6563,10660,9.51,8816,1844,4781,37289,33.85,29372,7917,3710,59635,53.23,32940,26695,1234,1370,0.01,1319,51,25863,2,0,1,1,1000,952,0.85,667,285,2340,1637,1.46,1534,103,14893,489,0.44,470,19,24737,4565,4.07,4178,387,10796,795,0.71,782,13,60154,5300,4.73,3856,1444,2670,311.32,0.45,30673.44,69.98,13266.06,30.02,9059.56,13.14,16224.58,23.28,0,0,0,0,0,30698.44,0,0
1320,Peravurani,Thanjavur,112135,395,25077,4.5,55717,56418,988,14245,7283,6962,1046,10202,4.5,5049,5153,980,148,0.07,81,67,1209,58249,59.5,35279,22970,1536,47113,29.35,32917,14196,2319,5782,0.34,382,5400,71,59240,19.99,22418,36822,609,38919,82.6,26036,12883,2021,1743,3.71,1551,192,8078,6451,13.69,5330,1121,4755,15947,50.62,12841,3106,4134,21509,45.65,11769,9740,1208,1460,0.03,1423,37,38459,3,0.01,3,0,0,374,0.79,274,100,2740,1031,2.19,961,70,13729,338,0.72,316,22,14364,3059,6.49,2712,347,7816,407,0.86,403,4,100750,2985,6.34,2215,770,2877,0,0,12149.34,73.34,4485.05,26.66,1103.31,4.7,9598.76,35.17,0,0,0,0,0,12794.3,0,0
1304,Tiruvidaimarudur,Thanjavur,155680,618,34763,4.5,78198,77482,1009,22610,11352,11258,1008,48717,15.87,24700,24017,1028,261,0.09,135,126,1071,81555,61.29,49080,32475,1511,58239,28.81,44844,13395,3348,5485,0.34,526,4959,106,91956,21.09,32828,59128,555,46162,79.25,34584,11578,2987,4677,8.04,3830,847,4522,7400,12.71,6430,970,6629,15984,17.53,14255,1729,8245,29982,51.48,20152,9830,2050,189,0,170,19,8947,7,0.01,7,0,0,1928,3.31,1279,649,1971,1893,3.25,1699,194,8758,856,1.47,852,4,213000,2856,4.9,2637,219,12041,888,1.52,877,11,79727,3656,6.28,2916,740,3941,53,0.21,15982.02,91.51,1486.15,8.49,3265.04,12.97,4331.65,17.22,0,0,0,0,16034.07,0,0,0
1305,Kumbakonam,Thanjavur,205692,811,44539,4.6,103691,102001,1017,29446,14928,14518,1028,50242,12.4,25513,24729,1032,290,0.07,143,147,973,115315,65.43,68132,47183,1444,75291,28.44,58493,16798,3482,4972,0.2,415,4557,91,125429,21.77,44783,80646,555,51938,68.98,38104,13834,2754,9511,12.64,8374,1137,7365,13842,18.38,12015,1827,6576,13199,22.99,11949,1250,9559,38668,51.36,26092,12576,2075,65,0,57,8,7125,6,0.01,6,0,0,3086,4.1,2203,883,2495,5292,7.03,5079,213,23845,1133,1.5,1092,41,26634,6202,8.24,5652,550,10276,1863,2.47,1821,42,43357,5777,7.67,4542,1235,3678,0,0,16850.89,81.23,3894.31,18.77,1051.47,4.15,3568.74,14.07,0,0,0,0,16850.89,0,0,0
1312,Nagappattinam,Thanjavur,123058,422,29529,4.2,61405,61653,996,17064,8604,8460,1017,44096,18.12,22295,21801,1023,253,0.1,125,128,977,68111,64.26,40217,27894,1442,47748,27.15,33406,14342,2329,3306,0.48,587,2719,216,72004,22.28,27412,44592,615,38348,80.3,25229,13119,1923,2051,4.31,1896,155,12232,7349,15.39,6281,1068,5881,8279,15.74,7506,773,9710,29571,61.93,17244,12327,1399,493,0.01,474,19,24947,5,0.01,5,0,0,352,0.74,245,107,2290,1198,2.51,1154,44,26227,501,1.05,497,4,124250,3435,7.19,3060,375,8160,622,1.3,615,7,87857,3292,6.89,2606,686,3799,0,0,17204.15,82.5,3659.9,17.5,706.94,2.42,7475.74,25.62,0,0,0,0,17319.15,0,0,0
1313,Thiruvarur,Thanjavur,140175,472,33139,4.2,70337,69838,1007,19145,9577,9568,1001,62693,22.6,31680,31013,1022,340,0.13,176,164,1073,80257,66.31,47353,32904,1439,58937,28.37,39768,19169,2075,3097,0.1,135,2962,46,78141,21.71,30434,47707,638,46871,79.49,28980,17891,1620,3077,5.26,2889,188,15367,8989,15.25,7899,1090,7247,9276,19.4,8054,1222,6591,37466,63.57,20803,16663,1248,106,0,100,6,16667,23,0.04,23,0,0,489,0.83,392,97,4041,1900,3.22,1823,77,23675,688,1.17,674,14,48143,3679,6.24,3502,177,19785,1138,1.93,1130,8,141250,4172,7.08,3267,905,3610,0,0,21478.39,92.55,1730.12,7.45,2185.94,7.36,4289.95,14.45,0,0,0,0,0,21478.42,0,0
1316,Orattanadu,Thanjavur,221291,389,47267,4.7,110463,110828,997,28319,14448,13871,1042,35471,8,17700,17771,996,25,0,11,14,786,104481,54.21,65382,39099,1672,91341,28.7,63514,27827,2282,12615,0.31,694,11921,58,117335,20.9,46255,71080,651,82716,90.59,56255,26461,2126,1914,2.08,1677,237,7076,6711,7.33,5582,1129,4944,41347,23.38,33723,7624,4423,41224,44.92,22399,18825,1190,141,0,129,12,10750,4,0,4,0,0,943,1.02,735,208,3534,773,0.84,748,25,29920,198,0.22,194,4,48500,1921,2.09,1772,149,11893,484,0.54,477,7,68143,4306,4.71,3333,973,3425,0,0,25072.57,70.49,10539.55,29.51,12059.18,20.85,8605.29,15.57,0,0,24663.25,0,868.9,0,0,0
1307,Thiruvaiyaru,Thanjavur,144927,545,32752,4.4,72486,72441,1001,19543,10035,9508,1055,37537,12.92,18723,18814,995,51,0.01,21,30,700,82245,65.59,47928,34317,1397,54633,28.05,40652,13981,2908,4751,0.4,583,4168,140,85543,21.56,31251,54292,576,46918,85.87,34289,12629,2715,1957,3.59,1613,344,4689,5758,10.54,4750,1008,4712,13770,29.28,12197,1573,7754,32931,60.28,21898,11033,1985,215,0,192,23,8348,2,0,2,0,0,792,1.45,560,232,2414,926,1.69,823,103,7990,239,0.44,230,9,25556,1947,3.56,1763,184,9582,564,1.03,557,7,79571,3247,5.94,2430,817,2974,0,0,18110.71,89.98,2032.02,10.02,1531.62,5.81,4690.54,17.74,0,0,0,0,18286.44,0,0,0
1308,Thanjavur,Thanjavur,194048,323,41881,4.6,97760,96288,1015,26286,13357,12929,1033,46498,12.11,23499,22999,1022,244,0.06,119,125,952,107661,64.17,64005,43656,1466,77642,28.19,54696,22946,2384,6579,0.12,232,6347,37,109827,22.07,42832,66995,639,60068,77.26,39622,20446,1938,5933,7.75,5290,643,8227,11641,14.99,9784,1857,5269,22733,21.39,17961,4772,3764,36984,47.63,21360,15624,1367,268,0,242,26,9308,83,0.11,59,24,2458,1103,1.42,801,302,2652,3694,4.76,3419,275,12433,1136,1.46,1070,66,16212,3657,4.71,3296,361,9130,1394,1.8,1339,55,24345,6590,8.49,5149,1441,3573,109.18,0.18,22740.44,70.15,9677.48,29.85,6446.41,10.74,21071.75,35.09,0,0,815.8,1463.06,591.37,19870.22,0,0
1314,Nidamangalam,Thanjavur,97951,461,23160,4.2,49326,48625,1014,14571,7476,7095,1054,40955,21.21,20777,20178,1030,73,0.04,40,33,1212,51502,61.77,30660,20842,1471,40766,28.62,28034,12732,2202,2828,0.13,130,2698,48,54357,21.6,21162,33195,638,34270,84.05,22313,11957,1866,1882,4.64,1775,107,16589,4614,11.32,3946,668,5907,7907,28.23,7261,646,11240,26231,64.35,14932,11299,1322,124,0,114,10,11400,8,0.02,6,2,3000,317,0.78,252,65,3877,1213,2.98,1181,32,36906,352,0.86,342,10,34200,1960,4.81,1825,135,13519,485,1.19,476,9,52889,2169,5.32,1645,524,3139,0,0,14004,96,546,4,20,0.09,6495.65,30.85,0,0,222,0,13862,0,0,0
1315,Mannargudi,Thanjavur,217056,401,50888,4.3,109017,108039,1009,28211,14143,14068,1005,62572,14.53,31542,31030,1017,166,0.04,89,77,1156,115701,61.27,70105,45596,1538,89455,29.47,63977,25478,2511,7603,0.2,427,7176,60,119998,20.55,44613,75385,592,78382,87.61,54609,23773,2297,2520,2.83,2167,353,6139,8553,9.56,7201,1352,5326,25256,45.52,23192,2064,11236,52924,59.16,31224,21700,1439,191,0,182,9,20222,11,0.01,11,0,0,839,0.94,555,284,1954,1330,1.49,1268,62,20452,351,0.39,344,7,49143,3232,3.61,2894,338,8562,787,0.88,781,6,130167,4534,5.07,3526,1008,3498,0,0,37502.8,87.67,5274.27,12.33,2656.15,4.91,8712.86,16.1,0,0,0,0,37502.8,0,0,0
1311,Nannilam,Thanjavur,204401,473,46029,4.4,102486,101915,1006,28619,14593,14026,1040,70615,17.61,35995,34620,1040,486,0.12,241,245,984,118515,67.42,69723,48792,1429,79304,28.03,57286,22018,2602,7085,0.18,364,6721,54,118012,21.94,44836,73176,613,64727,81.48,44520,20207,2203,3502,4.55,3253,249,13064,11075,13.97,9513,1562,6090,14996,17.34,13190,1806,7303,49476,62.39,31085,18391,1690,146,0,137,9,15222,109,0.14,108,1,108000,671,0.85,523,148,3534,1775,2.24,1692,83,20386,1056,1.33,1038,18,57667,3825,4.82,3628,197,18416,1221,1.54,1213,8,151625,6029,7.6,4672,1357,3443,0,0,30858.31,89.77,3516.51,10.23,2057.6,4.76,6763.79,15.67,0,0,0,0,30858.31,0,0,0
1310,Kodavasal,Thanjavur,179157,558,40570,4.4,90409,88748,1019,24404,12278,12126,1013,53524,15.17,27185,26339,1032,304,0.09,155,149,1040,103162,66.66,61053,42109,1450,71245,29.23,52373,18872,2775,6074,0.2,363,5711,64,101838,21.03,37673,64165,587,57080,80.12,40107,16973,2363,3898,5.47,3471,427,8129,10267,14.41,8795,1472,5975,13746,18.91,12476,1270,9824,43159,60.58,27463,15696,1750,175,0,168,7,24000,0,0,0,0,0,1231,1.73,909,322,2823,1787,2.51,1709,78,21910,880,1.24,853,27,31593,3651,5.12,3408,243,14025,1008,1.41,994,14,71000,5608,7.87,4393,1215,3616,0,0,22539.62,88.88,2820.32,11.12,1607.89,5.01,4945.42,15.41,0,0,170,0,22369.54,0,0,0
1302,Tharangampadi,Thanjavur,176870,581,39041,4.5,87923,88947,988,24849,12674,12175,1041,55657,15.93,28172,27485,1025,148,0.04,77,71,1085,96830,63.7,56376,40454,1394,68742,28.05,49615,19127,2594,5917,0.25,438,5479,80,102211,21.41,37870,64341,589,55859,81.26,38632,17227,2243,3615,5.26,3370,245,13755,9268,13.48,7613,1655,4600,11717,20.47,10671,1046,10202,42346,61.6,26237,16109,1629,1794,0.03,1722,72,23917,2,0,2,0,0,697,1.01,555,142,3908,1718,2.5,1620,98,16531,1200,1.75,1195,5,239000,3865,5.62,3205,660,4856,887,1.29,880,7,125714,4516,6.57,3528,988,3571,0,0,19037,75.77,5990.41,24.23,1347.83,4.43,4065.25,13.03,0,0,0,0,19037,0,0,0
1303,Mayiladuthurai,Thanjavur,237505,602,52165,4.6,119557,117948,1014,35743,18150,17593,1032,83688,17.85,42401,41287,1027,490,0.11,253,237,1068,126811,62.85,75422,51389,1468,90858,28.25,67091,23767,2823,7320,0.15,350,6970,50,139327,21.94,52116,87211,598,73690,81.09,52004,21686,2398,5541,6.11,5083,458,11098,11627,12.8,10004,1623,6164,18603,27.45,16493,2110,7817,54837,60.35,35304,19533,1807,241,0,198,43,4605,9,0.01,9,0,0,917,1.01,595,322,1848,3019,3.32,2895,124,23347,1605,1.77,1593,12,132750,4287,4.72,3912,375,10432,1320,1.45,1293,27,47889,6020,6.63,4799,1221,3930,0,0,28680.43,89.57,3341.38,10.43,1557.17,3.95,5841.62,14.82,0,0,0,0,28680.43,0,0,0
1309,Valangiman,Thanjavur,91168,374,20944,4.4,45968,45200,1017,13460,6664,6796,981,33553,18.52,16882,16671,1013,23,0.01,9,14,643,43474,55.95,25946,17528,1480,38415,30.81,28085,10330,2719,3833,0.2,183,3650,50,48920,19.41,17700,31220,567,33918,88.29,24199,9719,2490,1008,2.63,907,101,8980,3489,9.08,2979,510,5841,8218,19.29,7456,762,9785,25619,66.69,16663,8956,1861,79,0,78,1,78000,2,0.01,2,0,0,304,0.79,253,51,4961,530,1.38,491,39,12590,174,0.45,163,11,14818,1274,3.32,1189,85,13988,324,0.84,314,10,31400,1891,4.92,1476,415,3557,0,0,16848.15,80.05,4192.6,19.95,3123.68,12.9,101.3,0.42,0,0,0,0,0,16895.19,0,0
1306,Papanasam,Thanjavur,182205,566,41048,4.4,90743,91462,992,25421,12925,12496,1034,52608,14.45,26321,26287,1001,303,0.09,156,147,1061,94228,60.1,56219,38009,1479,70828,28.68,52265,18563,2816,2249,0.17,308,1941,159,109128,20.95,38170,70958,538,58630,82.77,41782,16848,2480,3656,5.17,3087,569,5425,8542,12.06,7396,1146,6454,16282,25.2,14790,1492,9913,42191,59.57,26863,15328,1753,150,0,124,26,4769,7,0.01,5,2,2500,1282,1.81,897,385,2330,1802,2.54,1626,176,9239,572,0.81,564,8,70500,3569,5.04,3321,248,13391,818,1.15,807,11,73364,4155,5.87,3268,887,3684,0,0,19507.45,84.53,3570.56,15.47,2030.73,6.3,7106.75,22.07,0,0,0,0,243.13,19264.35,0,0
2002,Sankarankovil,Tirunelveli Kattabomman,269297,249,62778,4.3,133291,136006,980,38087,19478,18609,1047,69274,12.73,34275,34999,979,170,0.03,80,90,889,120575,52.15,76258,44317,1721,146123,29.07,78272,67851,1154,6610,0.09,253,6357,40,116564,20.34,54766,61798,886,115532,78.88,60875,54657,1114,17649,12.26,7319,10330,709,12942,8.86,10078,2864,3519,42947,20.52,27742,15205,1825,69488,47.55,30704,38784,792,2829,0.02,2200,629,3498,268,0.18,229,39,5872,6958,4.76,1697,5261,323,9874,6.76,4812,5062,951,817,0.56,810,7,115714,4391,3.01,4043,348,11618,1017,0.7,1003,14,71643,7534,5.16,5032,2502,2011,0,0.34,22520.5,25.77,65506.09,74.23,3313.38,3.06,16466.77,15.26,13842.09,0,8453.16,0,329.15,44.62,0,125.84
2001,Sivagiri,Tirunelveli Kattabomman,115851,232,28573,4.1,57495,58356,985,16313,8358,7955,1051,30431,12.89,14937,15494,964,543,0.24,279,264,1057,50392,50.63,32578,17814,1829,61583,29.01,33613,27970,1202,1759,0.08,93,1666,56,52509,20.53,23789,28720,828,50116,81.04,26596,23520,1131,5129,8.67,1912,3217,594,6338,10.29,5105,1233,4140,16360,29.39,10478,5882,1781,33138,53.81,15577,17561,887,406,0.01,344,62,5548,212,0.34,197,15,13133,3091,5.02,512,2579,199,1769,2.87,1131,638,1773,269,0.44,269,0,0,2270,3.69,2118,152,13934,436,0.71,427,9,47444,3632,5.9,2560,1072,2388,0,41.48,13500.98,76.2,4144.81,23.8,4603.16,9.88,6975.04,14.42,5875.78,1111.91,6207.48,0,0,494.07,0,137.13
2004,Tenkasi,Tirunelveli Kattabomman,390942,422,90749,4.3,194380,196562,989,55635,28583,27052,1057,65651,8.26,32275,33376,967,681,0.09,364,317,1148,193546,57.72,119583,73963,1617,202616,28.39,110971,91645,1211,11763,0.25,987,10776,92,176563,21.08,82422,94141,876,124638,61.44,79984,44654,1791,55339,27.39,11829,43510,272,22639,11.17,19158,3481,5504,58807,30.65,42174,16633,2536,64211,31.69,36432,27779,1311,1470,0.01,1241,229,5419,150,0.07,137,13,10538,44893,22.16,4302,40591,106,8953,4.42,6042,2911,2076,1493,0.74,1485,8,185625,9684,4.78,9293,391,23767,1943,0.96,1912,31,61677,11012,5.43,7953,3059,2600,58,14.76,26329.8,52.97,23380.28,47.03,11719.45,12.65,16620.99,18.95,14022.51,0,10168.71,0,0,2035.03,0,103.12
2003,Shencottah,Tirunelveli Kattabomman,69730,388,16469,4.2,34908,34822,1002,9924,5013,4911,1021,19313,13.93,9712,9601,1012,114,0.07,51,63,810,32056,53.6,20302,11754,1727,31284,27.44,19132,12152,1574,3388,0.33,230,3158,73,35058,22.29,15546,19512,797,21325,68.09,14457,6868,2105,6428,20.63,1731,4697,369,3531,11.29,2944,587,5015,6421,29.02,5274,1147,4598,14584,46.62,8895,5689,1564,295,0.01,263,32,8219,25,0.08,25,0,0,4771,15.25,647,4124,157,1416,4.53,844,572,1476,241,0.77,240,1,240000,1318,4.21,1236,82,15073,283,0.9,278,5,55600,1930,6.17,1430,500,2860,346.57,24.77,3715.11,28.75,9197.9,71.25,127.02,0.71,474.99,2.64,409.79,0,2190.01,0,6.59,1105.87,0,0
2007,Ambasamudram,Tirunelveli Kattabomman,275302,220,65981,4.2,134137,141165,950,38019,19428,18591,1045,52023,9.12,25111,26912,933,479,0.09,242,237,1021,155124,65.38,89033,66091,1347,130194,26.25,72254,57940,1247,10335,0.27,744,9591,78,134773,22.21,61139,73634,830,72047,55.26,47461,24586,1930,41488,31.95,10786,30702,351,16659,12.8,14007,2652,5282,33474,33.15,25104,8370,2999,35582,27.33,20656,14926,1384,2886,0.02,1614,1272,1269,105,0.08,87,18,4833,33663,25.86,3966,29697,134,6662,5.12,5683,979,5805,1163,0.89,1137,26,43731,6539,5.02,6251,288,21705,999,0.77,983,16,61438,9121,7.01,6773,2348,2885,35692.44,50.78,14920.71,80.66,3578.37,19.34,11632.12,9.28,30467.85,45.4,1544.1,0,6973.37,0,0,6403.18,0,0
2009,Radhapuram,Tirunelveli Kattabomman,215365,254,49246,4.4,102539,112826,909,27959,14214,13745,1034,29268,6.45,13889,15379,903,2446,0.52,1125,1321,852,138474,73.89,71448,67026,1066,85322,24.92,53664,31658,1695,8469,0.29,631,7838,81,121574,22.4,48244,73330,658,51717,60.51,37942,13775,2754,19569,23.04,5231,14338,365,14036,16.45,10491,3545,2959,20539,13.4,16612,3927,4230,25391,29.76,15881,9510,1670,5702,0.07,5380,322,16708,85,0.1,69,16,4313,13165,15.43,1103,12062,91,5553,6.51,3366,2187,1539,851,1,762,89,8562,5122,6,4576,546,8381,1129,1.32,1104,25,44160,7785,9.12,4811,2974,1618,0,0,12626.3,45.23,15288.43,54.77,21640.67,25.55,35051.4,41.5,6865.35,0,4921.11,0,0,833.41,0,6.43
2008,Nanguneri,Tirunelveli Kattabomman,172858,184,41280,4.2,82438,90420,912,23153,11729,11424,1027,30421,8.28,14319,16102,889,720,0.21,357,363,983,104320,69.68,56419,47901,1178,76080,26.29,45438,30642,1483,5463,0.36,622,4841,128,91315,21.05,36378,54937,662,55558,73,34114,21444,1591,10011,13.18,3361,6650,505,10511,13.82,7963,2548,3125,25218,24.07,18926,6292,3008,29416,38.66,14546,14870,978,906,0.01,624,282,2213,18,0.02,18,0,0,5783,7.6,746,5037,148,3606,4.74,1997,1609,1241,622,0.82,618,4,154500,3622,4.76,3235,387,8359,745,0.98,724,21,34476,6144,8.08,4004,2140,1871,22359.24,23.76,14412.79,62.39,8699.52,37.61,10717.95,11.39,37879.82,40.26,5055.73,0,8681.14,0,0,663.85,0,33.07
2006,Palayankottai,Tirunelveli Kattabomman,86941,329,20645,4.2,42333,44608,949,12064,6090,5974,1019,21991,12.29,10685,11306,945,224,0.14,119,105,1133,49834,66.55,28289,21545,1313,39457,26.61,23132,16325,1417,2424,0.22,189,2235,85,45060,21.87,19012,26048,730,25159,63.51,14151,11008,1286,6707,17.25,2780,3927,708,7591,19.24,6201,1390,4461,8975,25.71,6342,2633,2409,15538,39.38,7292,8246,884,545,0.01,440,105,4190,101,0.26,77,24,3208,3620,9.17,362,3258,111,2178,5.52,1589,589,2698,909,2.3,829,80,10363,2410,6.11,2153,257,8377,1125,2.85,1087,38,28605,4056,10.28,2961,1095,2704,615.18,2.33,5162,63.48,2969.34,36.52,7138.04,27.6,10362.6,39.26,810.1,0,3221.08,0,0,1130.82,0,0
2005,Tirunelveli,Tirunelveli Kattabomman,112370,219,26657,4.2,55277,57093,968,16258,8419,7839,1074,34684,15.06,16926,17758,953,166,0.08,87,79,1101,53992,56.18,32183,21809,1476,52771,27.43,30824,21947,1404,6788,0.37,417,6371,65,52811,21.39,24036,28775,835,36860,68.3,21996,14864,1480,9987,20.47,4217,5770,731,5924,11.23,4611,1313,3512,16174,22.75,11584,4590,2524,19133,36.26,9088,10045,905,736,0.01,589,147,4007,817,1.55,735,82,8963,5741,10.88,656,5085,129,3704,7.02,3057,647,4725,542,1.03,504,38,13263,1860,3.52,1687,173,9751,857,1.62,849,8,106125,3207,6.08,2075,1132,1833,4137.12,8.26,10867.31,66.92,5377.05,33.08,16249.27,31.8,13856.98,28.38,2993.07,0,6702.13,0,0,1181.1,0,0
501,Cheyyar,Tiruvannamalai Sambuvarayar,272470,325,58828,4.6,136887,135583,1010,41339,21037,20302,1036,69221,12.9,35154,34067,1032,3864,0.71,1945,1919,1014,123269,53.33,79341,43928,1806,130332,28.66,78085,52247,1495,6459,0.17,459,6000,77,135679,21.41,58343,77336,754,107530,82.34,59582,47948,1243,13111,10.23,11039,2072,5328,9691,7.44,7464,2227,3352,48715,41.55,35765,12950,2762,57456,44.08,22829,34627,659,1140,0.01,834,306,2725,219,0.17,154,65,2369,9373,7.19,7671,1702,4507,3110,2.39,2791,319,8749,628,0.48,577,51,11314,1800,1.38,1525,275,5545,828,0.64,810,18,45000,7063,5.42,5129,1934,2652,135.1,0.16,28323.68,52.06,26081.43,47.94,6069.62,7.25,22704.45,27.1,10316.46,0,5770.94,11410.38,825.9,0,0,0
504,Polur,Tiruvannamalai Sambuvarayar,352564,262,75579,4.7,177571,174993,1015,54978,27879,27099,1029,60426,8.6,30318,30108,1007,24011,3.47,12233,11778,1039,143570,48.24,93921,49649,1892,158893,28.32,99837,59056,1691,10809,0.16,579,10230,57,182862,21.88,77155,105707,730,140356,88.2,84503,55853,1513,6386,4.15,5471,915,5979,12151,7.65,9863,2288,4311,69753,49.25,52651,17102,3079,68957,43.4,30622,38335,799,1435,0.01,1092,343,3184,211,0.13,138,73,1890,3327,2.09,2658,669,3973,2358,1.48,2147,211,10175,701,0.44,666,35,19029,3565,2.24,3279,286,11465,1001,0.63,987,14,70500,7585,4.77,5597,1988,2815,214.4,39.61,25116.35,42.05,34633,57.95,4054.16,3.08,17210.3,12.8,6915.48,0,18192.51,0,0,39,0,0
505,Tiruvannamalai,Tiruvannamalai Sambuvarayar,343853,377,71270,4.8,173786,170067,1022,55611,28185,27426,1028,81215,11.97,41176,40039,1028,6171,0.92,3148,3023,1041,144081,49.99,92795,51286,1809,150522,27.58,94840,55682,1703,12010,0.25,871,11139,78,181321,22.71,78075,103246,756,135150,89.73,82557,52593,1570,4594,3.11,3953,641,6167,10778,7.16,8330,2448,3403,74130,42.84,55453,18677,2969,59861,39.77,26314,33547,784,1067,0.01,708,359,1972,92,0.06,82,10,8200,1905,1.27,1506,399,3774,1897,1.26,1742,155,11239,792,0.53,705,87,8103,2880,1.91,2603,277,9397,1001,0.67,991,10,99100,6897,4.58,4736,2161,2192,2841.63,6.55,16828.65,29.26,40555.31,70.74,10932.98,12.03,16997.97,18.62,6450.71,116.48,7779.72,0,0,2431.94,0,0
